INTERFACE CIT x WI - PROTOCOLO DE DI's LIDAS
-------------------------------------------------
 
Carga realizada em : 05/08/2026 19:01:42
 
Estabelecimento        79513735000179
Usuário de geração     mksul@ffb
Data e Hora de geração 2026-02-02 19:42:33
 
----------------------------------------------------------------------- 
APÓLICE         DI/DUIMP            Situação / Motivo
----------------------------------------------------------------------- 
 
0006220002168   26/0056126-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0056177-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0057001-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0057183-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0057264-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0057341-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0057505-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0057543-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0058351-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0058352-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0058420-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059297-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059320-8 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059332-1 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059336-4 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059345-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059352-6 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0059361-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0060853-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0060935-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0061032-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0061300-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061434-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061509-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061590-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061633-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061735-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061810-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061924-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0061985-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0062090-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0062174-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0062176-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0067039-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0067445-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0068105-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0068929-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0069047-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0069456-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0073651-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0076070-8 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0079405-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0083821-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0084131-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0084231-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0084248-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0084286-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0084337-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0091140-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0091215-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0103629-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0104469-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0113835-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0113884-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0113907-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0113974-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0114014-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0115903-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0116334-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0120966-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0124652-8 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0125476-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0125680-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0127947-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0128695-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0132751-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0132998-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0133298-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0133430-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0133484-2 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0135561-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0137830-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0138012-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0138698-2 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0138972-8 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0139040-8 Desprezada - Fase Declaração = R
0006220002168   26/0139611-2 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0142785-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0143338-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0143641-6 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0145057-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0145242-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145248-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145274-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145324-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145369-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
